operator,operating_country,depature,arrival,route,depart_time,arrive_time,duration_min,distance_km,speed_km_per_hour, price_eur ,intercity_or_international, price_per_km 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,4:53:00 PM,5:45:00 PM,52,85.311,98.43576923, $88.38 ,Intercity, $1.04 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,5:16:00 PM,6:14:00 PM,58,85.311,88.25275862, $47.20 ,Intercity, $0.55 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,5:53:00 PM,6:45:00 PM,52,85.311,98.43576923, $88.38 ,Intercity, $1.04 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,6:16:00 PM,7:14:00 PM,58,85.311,88.25275862, $47.20 ,Intercity, $0.55 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,6:53:00 PM,7:45:00 PM,52,85.311,98.43576923, $46.02 ,Intercity, $0.54 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,7:16:00 PM,8:14:00 PM,58,85.311,88.25275862, $30.68 ,Intercity, $0.36 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,7:53:00 PM,8:45:00 PM,52,85.311,98.43576923, $46.02 ,Intercity, $0.54 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,8:13:00 PM,9:10:00 PM,57,85.311,89.80105263, $46.02 ,Intercity, $0.54 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,8:53:00 PM,9:45:00 PM,52,85.311,98.43576923, $46.02 ,Intercity, $0.54 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,9:10:00 PM,10:03:00 PM,53,85.311,96.57849057, $46.02 ,Intercity, $0.54 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,9:30:00 PM,10:26:00 PM,56,85.311,91.40464286, $18.29 ,Intercity, $0.21 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,10:03:00 PM,11:07:00 PM,64,85.311,79.9790625, $46.02 ,Intercity, $0.54 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,10:30:00 PM,11:58:00 PM,88,85.311,58.16659091, $20.06 ,Intercity, $0.24 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,11:00:00 PM,12:31:00 AM,91,85.311,56.24901099, $18.29 ,Intercity, $0.21 
Avanti West Coast,United Kingdom,London,Milton Keynes,London-Milton Keynes,11:30:00 PM,12:47:00 AM,77,85.311,66.4761039, $18.29 ,Intercity, $0.21 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,6:16:00 AM,8:29:00 AM,133,207.488,93.60360902, $48.97 ,Intercity, $0.24 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,7:16:00 AM,9:29:00 AM,133,207.488,93.60360902, $77.88 ,Intercity, $0.38 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,8:40:00 AM,10:29:00 AM,109,207.488,114.213578, $63.13 ,Intercity, $0.30 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,9:16:00 AM,11:29:00 AM,133,207.488,93.60360902, $29.50 ,Intercity, $0.14 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,10:16:00 AM,12:29:00 PM,133,207.488,93.60360902, $38.94 ,Intercity, $0.19 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,11:16:00 AM,1:29:00 PM,133,207.488,93.60360902, $34.81 ,Intercity, $0.17 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,12:16:00 PM,2:29:00 PM,133,207.488,93.60360902, $34.81 ,Intercity, $0.17 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,1:40:00 PM,3:29:00 PM,109,207.488,114.213578, $30.68 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,2:40:00 PM,4:29:00 PM,109,207.488,114.213578, $38.94 ,Intercity, $0.19 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,3:16:00 PM,5:29:00 PM,133,207.488,93.60360902, $48.97 ,Intercity, $0.24 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,4:39:00 PM,6:29:00 PM,110,207.488,113.1752727, $63.13 ,Intercity, $0.30 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,5:16:00 PM,7:22:00 PM,126,207.488,98.80380952, $63.13 ,Intercity, $0.30 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,5:40:00 PM,7:29:00 PM,109,207.488,114.213578, $63.13 ,Intercity, $0.30 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,6:16:00 PM,8:13:00 PM,117,207.488,106.4041026, $63.13 ,Intercity, $0.30 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,6:40:00 PM,8:29:00 PM,109,207.488,114.213578, $111.39 ,Intercity, $0.54 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,7:10:00 PM,9:00:00 PM,110,207.488,113.1752727, $38.94 ,Intercity, $0.19 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,7:16:00 PM,9:14:00 PM,118,207.488,105.5023729, $38.94 ,Intercity, $0.19 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,7:40:00 PM,9:29:00 PM,109,207.488,114.213578, $27.14 ,Intercity, $0.13 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,8:06:00 PM,9:58:00 PM,112,207.488,111.1542857, $30.68 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,8:40:00 PM,10:31:00 PM,111,207.488,112.1556757, $27.14 ,Intercity, $0.13 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,9:06:00 PM,11:00:00 PM,114,207.488,109.2042105, $27.14 ,Intercity, $0.13 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,9:30:00 PM,11:28:00 PM,118,207.488,105.5023729, $21.83 ,Intercity, $0.11 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,10:30:00 PM,1:12:00 AM,162,207.488,76.84740741, $24.78 ,Intercity, $0.12 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,11:00:00 PM,1:24:00 AM,144,207.488,86.45333333, $21.83 ,Intercity, $0.11 
Avanti West Coast,United Kingdom,London,Wolverhampton,London-Wolverhampton,11:30:00 PM,2:01:00 AM,151,207.488,82.44556291, $21.83 ,Intercity, $0.11 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,6:16:00 AM,7:25:00 AM,69,156.175,135.8043478, $44.25 ,Intercity, $0.28 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,7:10:00 AM,8:04:00 AM,54,156.175,173.5277778, $56.64 ,Intercity, $0.36 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,7:16:00 AM,8:25:00 AM,69,156.175,135.8043478, $68.44 ,Intercity, $0.44 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,8:10:00 AM,9:04:00 AM,54,156.175,173.5277778, $68.44 ,Intercity, $0.44 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,8:16:00 AM,9:25:00 AM,69,156.175,135.8043478, $56.64 ,Intercity, $0.36 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,8:40:00 AM,9:34:00 AM,54,156.175,173.5277778, $56.64 ,Intercity, $0.36 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,9:10:00 AM,10:04:00 AM,54,156.175,173.5277778, $44.25 ,Intercity, $0.28 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,9:16:00 AM,10:25:00 AM,69,156.175,135.8043478, $26.55 ,Intercity, $0.17 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,9:40:00 AM,10:34:00 AM,54,156.175,173.5277778, $37.17 ,Intercity, $0.24 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,10:16:00 AM,11:25:00 AM,69,156.175,135.8043478, $35.99 ,Intercity, $0.23 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,10:40:00 AM,11:34:00 AM,54,156.175,173.5277778, $24.19 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,11:16:00 AM,12:25:00 PM,69,156.175,135.8043478, $34.22 ,Intercity, $0.22 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,11:40:00 AM,12:34:00 PM,54,156.175,173.5277778, $24.19 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,12:16:00 PM,1:25:00 PM,69,156.175,135.8043478, $34.22 ,Intercity, $0.22 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,12:40:00 PM,1:34:00 PM,54,156.175,173.5277778, $24.19 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,1:16:00 PM,2:25:00 PM,69,156.175,135.8043478, $24.19 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,1:40:00 PM,2:34:00 PM,54,156.175,173.5277778, $28.32 ,Intercity, $0.18 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,2:10:00 PM,3:04:00 PM,54,156.175,173.5277778, $24.19 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,2:16:00 PM,3:25:00 PM,69,156.175,135.8043478, $35.99 ,Intercity, $0.23 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,2:40:00 PM,3:34:00 PM,54,156.175,173.5277778, $35.99 ,Intercity, $0.23 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,3:10:00 PM,4:05:00 PM,55,156.175,170.3727273, $100.54 ,Intercity, $0.64 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,3:16:00 PM,4:20:00 PM,64,156.175,146.4140625, $44.25 ,Intercity, $0.28 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,3:36:00 PM,4:34:00 PM,58,156.175,161.5603448, $26.55 ,Intercity, $0.17 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,4:10:00 PM,5:04:00 PM,54,156.175,173.5277778, $50.74 ,Intercity, $0.32 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,4:16:00 PM,5:25:00 PM,69,156.175,135.8043478, $56.64 ,Intercity, $0.36 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,4:39:00 PM,5:34:00 PM,55,156.175,170.3727273, $56.64 ,Intercity, $0.36 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,5:10:00 PM,6:04:00 PM,54,156.175,173.5277778, $56.64 ,Intercity, $0.36 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,5:16:00 PM,6:25:00 PM,69,156.175,135.8043478, $56.64 ,Intercity, $0.36 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,5:40:00 PM,6:34:00 PM,54,156.175,173.5277778, $56.64 ,Intercity, $0.36 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,6:10:00 PM,7:04:00 PM,54,156.175,173.5277778, $56.64 ,Intercity, $0.36 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,6:16:00 PM,7:25:00 PM,69,156.175,135.8043478, $56.64 ,Intercity, $0.36 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,6:40:00 PM,7:35:00 PM,55,156.175,170.3727273, $100.54 ,Intercity, $0.64 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,7:10:00 PM,8:04:00 PM,54,156.175,173.5277778, $35.99 ,Intercity, $0.23 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,7:16:00 PM,8:25:00 PM,69,156.175,135.8043478, $35.99 ,Intercity, $0.23 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,7:40:00 PM,8:34:00 PM,54,156.175,173.5277778, $24.19 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,8:06:00 PM,9:04:00 PM,58,156.175,161.5603448, $28.32 ,Intercity, $0.18 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,8:40:00 PM,9:34:00 PM,54,156.175,173.5277778, $24.19 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,9:06:00 PM,10:04:00 PM,58,156.175,161.5603448, $24.19 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,9:30:00 PM,10:37:00 PM,67,156.175,139.858209, $19.47 ,Intercity, $0.12 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,10:30:00 PM,12:09:00 AM,99,156.175,94.65151515, $21.83 ,Intercity, $0.14 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,11:00:00 PM,12:41:00 AM,101,156.175,92.77722772, $19.47 ,Intercity, $0.12 
Avanti West Coast,United Kingdom,London,Coventry,London-Coventry,11:30:00 PM,12:59:00 AM,89,156.175,105.2865169, $19.47 ,Intercity, $0.12 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,6:29:00 AM,8:45:00 AM,136,300.225,132.4522059, $37.76 ,Intercity, $0.13 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,6:46:00 AM,9:19:00 AM,153,300.225,117.7352941, $37.76 ,Intercity, $0.13 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,7:33:00 AM,9:44:00 AM,131,300.225,137.5076336, $37.76 ,Intercity, $0.13 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,7:53:00 AM,10:19:00 AM,146,300.225,123.380137, $37.76 ,Intercity, $0.13 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,8:33:00 AM,10:44:00 AM,131,300.225,137.5076336, $43.07 ,Intercity, $0.14 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,8:53:00 AM,11:19:00 AM,146,300.225,123.380137, $43.07 ,Intercity, $0.14 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,9:33:00 AM,11:44:00 AM,131,300.225,137.5076336, $90.03 ,Intercity, $0.30 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,9:53:00 AM,12:19:00 PM,146,300.225,123.380137, $56.05 ,Intercity, $0.19 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,10:33:00 AM,12:44:00 PM,131,300.225,137.5076336, $51.33 ,Intercity, $0.17 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,10:53:00 AM,1:19:00 PM,146,300.225,123.380137, $43.07 ,Intercity, $0.14 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,11:33:00 AM,1:44:00 PM,131,300.225,137.5076336, $43.07 ,Intercity, $0.14 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,11:53:00 AM,2:19:00 PM,146,300.225,123.380137, $43.07 ,Intercity, $0.14 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,12:33:00 PM,2:44:00 PM,131,300.225,137.5076336, $46.61 ,Intercity, $0.16 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,12:53:00 PM,3:19:00 PM,146,300.225,123.380137, $43.07 ,Intercity, $0.14 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,1:33:00 PM,3:44:00 PM,131,300.225,137.5076336, $43.07 ,Intercity, $0.14 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,1:53:00 PM,4:19:00 PM,146,300.225,123.380137, $43.07 ,Intercity, $0.14 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,2:33:00 PM,4:44:00 PM,131,300.225,137.5076336, $48.97 ,Intercity, $0.16 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,2:53:00 PM,5:23:00 PM,150,300.225,120.09, $48.97 ,Intercity, $0.16 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,3:53:00 PM,6:19:00 PM,146,300.225,123.380137, $168.74 ,Intercity, $0.56 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,4:33:00 PM,6:44:00 PM,131,300.225,137.5076336, $168.74 ,Intercity, $0.56 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,5:33:00 PM,7:57:00 PM,144,300.225,125.09375, $48.97 ,Intercity, $0.16 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,5:53:00 PM,8:19:00 PM,146,300.225,123.380137, $48.97 ,Intercity, $0.16 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,6:53:00 PM,9:19:00 PM,146,300.225,123.380137, $90.03 ,Intercity, $0.30 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,7:33:00 PM,9:44:00 PM,131,300.225,137.5076336, $90.03 ,Intercity, $0.30 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,7:53:00 PM,10:08:00 PM,135,300.225,133.4333333, $51.33 ,Intercity, $0.17 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,8:53:00 PM,11:07:00 PM,134,300.225,134.4291045, $90.03 ,Intercity, $0.30 
Avanti West Coast,United Kingdom,London,Manchester,London-Manchester,10:03:00 PM,12:40:00 AM,157,300.225,114.7356688, $46.61 ,Intercity, $0.16 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,6:36:00 AM,9:04:00 AM,148,316.387,128.265, $38.94 ,Intercity, $0.12 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,7:43:00 AM,10:04:00 AM,141,316.387,134.632766, $56.64 ,Intercity, $0.18 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,8:43:00 AM,11:04:00 AM,141,316.387,134.632766, $56.64 ,Intercity, $0.18 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,9:43:00 AM,12:04:00 PM,141,316.387,134.632766, $90.03 ,Intercity, $0.28 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,10:43:00 AM,1:04:00 PM,141,316.387,134.632766, $90.03 ,Intercity, $0.28 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,11:43:00 AM,2:04:00 PM,141,316.387,134.632766, $80.24 ,Intercity, $0.25 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,12:43:00 PM,3:04:00 PM,141,316.387,134.632766, $56.64 ,Intercity, $0.18 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,1:43:00 PM,4:04:00 PM,141,316.387,134.632766, $56.64 ,Intercity, $0.18 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,2:43:00 PM,5:04:00 PM,141,316.387,134.632766, $50.74 ,Intercity, $0.16 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,3:43:00 PM,6:04:00 PM,141,316.387,134.632766, $56.64 ,Intercity, $0.18 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,4:43:00 PM,7:04:00 PM,141,316.387,134.632766, $237.53 ,Intercity, $0.75 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,5:43:00 PM,8:05:00 PM,142,316.387,133.6846479, $56.64 ,Intercity, $0.18 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,6:43:00 PM,9:05:00 PM,142,316.387,133.6846479, $38.94 ,Intercity, $0.12 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,7:07:00 PM,9:22:00 PM,135,316.387,140.6164444, $56.64 ,Intercity, $0.18 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,7:43:00 PM,10:04:00 PM,141,316.387,134.632766, $56.64 ,Intercity, $0.18 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,8:43:00 PM,11:05:00 PM,142,316.387,133.6846479, $29.50 ,Intercity, $0.09 
Avanti West Coast,United Kingdom,London,Liverpool,London-Liverpool,10:00:00 PM,12:47:00 AM,167,316.387,113.671976, $24.78 ,Intercity, $0.08 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,5:31:00 AM,10:42:00 AM,311,650.736,125.5439228, $94.40 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,7:30:00 AM,12:01:00 PM,271,650.736,144.0743911, $94.40 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,8:30:00 AM,1:04:00 PM,274,650.736,142.4969343, $118.00 ,Intercity, $0.18 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,9:16:00 AM,3:17:00 PM,361,650.736,108.1555679, $94.40 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,9:30:00 AM,2:02:00 PM,272,650.736,143.5447059, $94.40 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,10:30:00 AM,3:00:00 PM,270,650.736,144.608, $188.80 ,Intercity, $0.29 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,11:30:00 AM,4:03:00 PM,273,650.736,143.0189011, $105.02 ,Intercity, $0.16 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,12:30:00 PM,5:01:00 PM,271,650.736,144.0743911, $94.40 ,Intercity, $0.15 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,1:30:00 PM,6:00:00 PM,270,650.736,144.608, $86.14 ,Intercity, $0.13 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,1:40:00 PM,7:24:00 PM,344,650.736,113.5004651, $68.44 ,Intercity, $0.11 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,2:30:00 PM,7:17:00 PM,287,650.736,136.0423693, $68.44 ,Intercity, $0.11 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,3:16:00 PM,9:12:00 PM,356,650.736,109.6746067, $54.28 ,Intercity, $0.08 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,3:30:00 PM,8:01:00 PM,271,650.736,144.0743911, $86.14 ,Intercity, $0.13 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,4:30:00 PM,9:05:00 PM,275,650.736,141.9787636, $54.28 ,Intercity, $0.08 
Avanti West Coast,United Kingdom,London,Glasgow,London-Glasgow,5:30:00 PM,10:08:00 PM,278,650.736,140.4466187, $41.30 ,Intercity, $0.06 
